seqID_header_	cls_	hmm_comb_	dtolID_	def_one_	def_two_	feature_	seqID_	start_	end_	length_	method_	plant_type_	class_	centromere_status_	ltr_identity_	rownames.tag
Chr3_13957349__13967532-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr3	13957349	13967532	10184	intact	dicot	Satellite	OUT	0.9982	Chr3_13957349__13967532-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr6_21164918__21175509-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr6	21164918	21175509	10592	intact	dicot	Satellite	OUT	0.9939	Chr6_21164918__21175509-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr16_5501866__5512392-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	5501866	5512392	10527	intact	dicot	Satellite	OUT	0.9926	Chr16_5501866__5512392-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr11_15197313__15207861-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	15197313	15207861	10549	intact	dicot	Satellite	OUT	0.9988	Chr11_15197313__15207861-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr17_5510858__5521404-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr17	5510858	5521404	10547	intact	dicot	Satellite	IN	0.992	Chr17_5510858__5521404-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr12_10118184__10129664-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr12	10118184	10129664	11481	intact	dicot	Satellite	OUT	0.9708	Chr12_10118184__10129664-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr6_15954983__15965533-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr6	15954983	15965533	10551	intact	dicot	Satellite	OUT	0.9645	Chr6_15954983__15965533-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr1_3560968__3571525-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	3560968	3571525	10558	intact	dicot	Satellite	OUT	0.9684	Chr1_3560968__3571525-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr11_6890315__6900911-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	6890315	6900911	10597	intact	dicot	Satellite	OUT	0.9915	Chr11_6890315__6900911-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr7_13146422__13156985-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	13146422	13156985	10564	intact	dicot	Satellite	OUT	0.9854	Chr7_13146422__13156985-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr4_17614014__17624465-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr4	17614014	17624465	10452	intact	dicot	Satellite	OUT	0.984	Chr4_17614014__17624465-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr3_11498247__11508766-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr3	11498247	11508766	10520	intact	dicot	Satellite	IN	0.9865	Chr3_11498247__11508766-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr11_8782506__8792981-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	8782506	8792981	10476	intact	dicot	Satellite	IN	0.9639	Chr11_8782506__8792981-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr2_32027900__32038057-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr2	32027900	32038057	10158	intact	dicot	Satellite	OUT	0.9895	Chr2_32027900__32038057-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr3_11117987__11129946-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr3	11117987	11129946	11960	intact	dicot	Satellite	OUT	0.9384	Chr3_11117987__11129946-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr2_31873412__31883951-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr2	31873412	31883951	10540	intact	dicot	Satellite	OUT	0.9982	Chr2_31873412__31883951-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr13_2986368__2996940-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr13	2986368	2996940	10573	intact	dicot	Satellite	OUT	0.9913	Chr13_2986368__2996940-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr2_2116085__2126630-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr2	2116085	2126630	10546	intact	dicot	Satellite	OUT	0.9969	Chr2_2116085__2126630-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr7_9800520__9812491-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	9800520	9812491	11972	intact	dicot	Satellite	OUT	0.9893	Chr7_9800520__9812491-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr6_17376508__17387050-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr6	17376508	17387050	10543	intact	dicot	Satellite	OUT	0.9951	Chr6_17376508__17387050-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr1_32349858__32360406-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	32349858	32360406	10549	intact	dicot	Satellite	OUT	0.9982	Chr1_32349858__32360406-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr3_13530715__13541262-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr3	13530715	13541262	10548	intact	dicot	Satellite	OUT	0.9938	Chr3_13530715__13541262-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr2_36308191__36318734-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr2	36308191	36318734	10544	intact	dicot	Satellite	OUT	0.9982	Chr2_36308191__36318734-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr18_5600932__5611472-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr18	5600932	5611472	10541	intact	dicot	Satellite	OUT	0.9963	Chr18_5600932__5611472-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr4_18772355__18782902-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr4	18772355	18782902	10548	intact	dicot	Satellite	IN	0.9957	Chr4_18772355__18782902-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr1_28072589__28083155-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	28072589	28083155	10567	intact	dicot	Satellite	OUT	0.9938	Chr1_28072589__28083155-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr8_5615027__5625565-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr8	5615027	5625565	10539	intact	dicot	Satellite	IN	0.9994	Chr8_5615027__5625565-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr4_13753729__13764284-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr4	13753729	13764284	10556	intact	dicot	Satellite	OUT	0.992	Chr4_13753729__13764284-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr17_6263089__6273614-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr17	6263089	6273614	10526	intact	dicot	Satellite	OUT	0.9938	Chr17_6263089__6273614-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr19_1383402__1394187-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr19	1383402	1394187	10786	intact	dicot	Satellite	OUT	0.9932	Chr19_1383402__1394187-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr2_24160868__24171432-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr2	24160868	24171432	10565	intact	dicot	Satellite	OUT	0.9907	Chr2_24160868__24171432-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr2_30199908__30210449-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr2	30199908	30210449	10542	intact	dicot	Satellite	OUT	0.9926	Chr2_30199908__30210449-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr14_8854385__8864941-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr14	8854385	8864941	10557	intact	dicot	Satellite	OUT	0.992	Chr14_8854385__8864941-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr10_12312516__12322355-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr10	12312516	12322355	9840	intact	dicot	Satellite	OUT	0.9963	Chr10_12312516__12322355-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr3_10250328__10260864-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr3	10250328	10260864	10537	intact	dicot	Satellite	OUT	0.9963	Chr3_10250328__10260864-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr6_13539202__13549731-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr6	13539202	13549731	10530	intact	dicot	Satellite	OUT	0.9975	Chr6_13539202__13549731-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr1_8847123__8857665-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	8847123	8857665	10543	intact	dicot	Satellite	OUT	0.9957	Chr1_8847123__8857665-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr15_9380719__9391259-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr15	9380719	9391259	10541	intact	dicot	Satellite	OUT	0.9945	Chr15_9380719__9391259-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr6_21872461__21882965-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr6	21872461	21882965	10505	intact	dicot	Satellite	OUT	0.9982	Chr6_21872461__21882965-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr3_119954__130488-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr3	119954	130488	10535	intact	dicot	Satellite	OUT	0.9932	Chr3_119954__130488-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr16_7253361__7263907-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	7253361	7263907	10547	intact	dicot	Satellite	OUT	0.9963	Chr16_7253361__7263907-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr9_10358791__10369325-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr9	10358791	10369325	10535	intact	dicot	Satellite	OUT	0.9988	Chr9_10358791__10369325-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr4_13773394__13783950-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr4	13773394	13783950	10557	intact	dicot	Satellite	OUT	0.9969	Chr4_13773394__13783950-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr15_5312719__5323261-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr15	5312719	5323261	10543	intact	dicot	Satellite	OUT	0.9988	Chr15_5312719__5323261-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr1_29390314__29401023-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	29390314	29401023	10710	intact	dicot	Satellite	OUT	0.9957	Chr1_29390314__29401023-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr5_9017183__9027721-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr5	9017183	9027721	10539	intact	dicot	Satellite	OUT	0.9951	Chr5_9017183__9027721-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr2_37388466__37399039-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr2	37388466	37399039	10574	intact	dicot	Satellite	OUT	0.9944	Chr2_37388466__37399039-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr3_12388636__12399125-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr3	12388636	12399125	10490	intact	dicot	Satellite	OUT	0.9969	Chr3_12388636__12399125-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr6_15294451__15304992-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr6	15294451	15304992	10542	intact	dicot	Satellite	OUT	0.9982	Chr6_15294451__15304992-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr5_9708736__9719289-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr5	9708736	9719289	10554	intact	dicot	Satellite	OUT	0.9994	Chr5_9708736__9719289-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr17_4726049__4736544-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr17	4726049	4736544	10496	intact	dicot	Satellite	OUT	0.9912	Chr17_4726049__4736544-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr1_14580244__14590786-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	14580244	14590786	10543	intact	dicot	Satellite	OUT	0.9969	Chr1_14580244__14590786-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr8_5084010__5094550-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr8	5084010	5094550	10541	intact	dicot	Satellite	OUT	0.9938	Chr8_5084010__5094550-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr12_8332412__8342960-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr12	8332412	8342960	10549	intact	dicot	Satellite	OUT	0.9963	Chr12_8332412__8342960-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr6_15452051__15462586-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr6	15452051	15462586	10536	intact	dicot	Satellite	OUT	0.9945	Chr6_15452051__15462586-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr1_30247471__30258012-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	30247471	30258012	10542	intact	dicot	Satellite	OUT	0.9988	Chr1_30247471__30258012-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr13_5408399__5418938-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr13	5408399	5418938	10540	intact	dicot	Satellite	OUT	0.9957	Chr13_5408399__5418938-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr5_13530299__13540831-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr5	13530299	13540831	10533	intact	dicot	Satellite	OUT	0.9969	Chr5_13530299__13540831-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr3_5572415__5582956-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr3	5572415	5582956	10542	intact	dicot	Satellite	OUT	0.9982	Chr3_5572415__5582956-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr13_6275788__6286321-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr13	6275788	6286321	10534	intact	dicot	Satellite	OUT	1	Chr13_6275788__6286321-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr8_10023133__10033668-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr8	10023133	10033668	10536	intact	dicot	Satellite	OUT	0.9951	Chr8_10023133__10033668-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr12_13356250__13366796-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr12	13356250	13366796	10547	intact	dicot	Satellite	OUT	0.9988	Chr12_13356250__13366796-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr13_3533619__3544155-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr13	3533619	3544155	10537	intact	dicot	Satellite	OUT	0.9982	Chr13_3533619__3544155-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr16_1090234__1100767-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	1090234	1100767	10534	intact	dicot	Satellite	OUT	0.9907	Chr16_1090234__1100767-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr13_6227832__6238375-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr13	6227832	6238375	10544	intact	dicot	Satellite	OUT	0.9994	Chr13_6227832__6238375-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr8_11607987__11618536-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr8	11607987	11618536	10550	intact	dicot	Satellite	OUT	0.9969	Chr8_11607987__11618536-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr6_17598491__17609040-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr6	17598491	17609040	10550	intact	dicot	Satellite	OUT	0.9957	Chr6_17598491__17609040-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr17_6442542__6453087-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr17	6442542	6453087	10546	intact	dicot	Satellite	OUT	0.9938	Chr17_6442542__6453087-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr18_6893804__6904328-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr18	6893804	6904328	10525	intact	dicot	Satellite	OUT	0.9944	Chr18_6893804__6904328-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr6_21070757__21081308-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr6	21070757	21081308	10552	intact	dicot	Satellite	OUT	0.9945	Chr6_21070757__21081308-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr8_7070617__7081170-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr8	7070617	7081170	10554	intact	dicot	Satellite	OUT	0.9988	Chr8_7070617__7081170-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr18_7220971__7231521-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr18	7220971	7231521	10551	intact	dicot	Satellite	OUT	0.9963	Chr18_7220971__7231521-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr8_6867527__6878065-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr8	6867527	6878065	10539	intact	dicot	Satellite	OUT	0.9969	Chr8_6867527__6878065-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr14_7810439__7820998-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr14	7810439	7820998	10560	intact	dicot	Satellite	OUT	0.9951	Chr14_7810439__7820998-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr16_6074699__6085223-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	6074699	6085223	10525	intact	dicot	Satellite	OUT	0.9969	Chr16_6074699__6085223-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr7_9152028__9162566-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	9152028	9162566	10539	intact	dicot	Satellite	OUT	0.9963	Chr7_9152028__9162566-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr2_1513524__1524071-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	ddPopNigr1	NA	NA	Gypsy_LTR_retrotransposon	Chr2	1513524	1524071	10548	intact	dicot	Satellite	OUT	0.9951	Chr2_1513524__1524071-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/ddPopNigr1
Chr5_940250__951073-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	lpJunSqua1	NA	NA	Gypsy_LTR_retrotransposon	Chr5	940250	951073	10824	intact	monocot	Satellite	OUT	0.9983	Chr5_940250__951073-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/lpJunSqua1
Chr20_6176671__6187517-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	lpJunSqua1	NA	NA	Gypsy_LTR_retrotransposon	Chr20	6176671	6187517	10847	intact	monocot	Satellite	OUT	0.9983	Chr20_6176671__6187517-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/lpJunSqua1
Chr6_15837383__15848215-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	lpJunSqua1	NA	NA	Gypsy_LTR_retrotransposon	Chr6	15837383	15848215	10833	intact	monocot	Satellite	OUT	1	Chr6_15837383__15848215-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/lpJunSqua1
Chr6_16351999__16362846-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	lpJunSqua1	NA	NA	Gypsy_LTR_retrotransposon	Chr6	16351999	16362846	10848	intact	monocot	Satellite	OUT	0.9994	Chr6_16351999__16362846-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/lpJunSqua1
Chr11_11109__21929-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	lpJunSqua1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	11109	21929	10821	intact	monocot	Satellite	OUT	0.9978	Chr11_11109__21929-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/lpJunSqua1
